genename PIP_sum PIP_0hr_GABA PIP_1hr_GABA PIP_6hr_GABA PIP_diff
OPN3 0.0473108705696216 0.0180587194688386 0.0114150624479824 0.0178370886528006 0.0111934316319444
GPC6 0.0834322580334041 0.0361284668513143 0.012074013458348 0.0352297777237418 0.0111753243307755
GSTM3 0.0603301785601002 0.0245833181557477 0.0112935557656069 0.0244533046387456 0.0111635422486048
LEMD2 0.108930434396911 0.0488950038330486 0.00715686374243363 0.0528785668214287 0.0111404267308137
NUSAP1 0.0596113002719288 0.0242511140290894 0.0119700143053602 0.0233901719374792 0.01110907221375
ZNF217 0.0524508754611113 0.0206934060536039 0.0122951703655008 0.0194622990420066 0.0110640633539035
TSEN2 0.0498872264961029 0.0194147700530577 0.0112506092907798 0.0192218471522654 0.0110576863899875
FUCA1 0.0593194706231171 0.0241393581380611 NA 0.035180112485056 0.0110407543469949
STK31 0.0287874419245155 0.00888250355132003 0.0074048541043712 0.0125000842688243 0.0110224348218755
PLAAT3 0.0310427083865444 0.0100214082648487 0.0079333904957255 0.0130879096259702 0.010999891856847
RAB39A 0.0395154245559249 0.0142625163474595 NA 0.0252529082084654 0.0109903918610059
CLEC16A 0.0671234079704445 0.0280669030473626 0.0187858208852981 0.0202706840377838 0.0109896018757193
FRMD4B 0.0509594891330452 0.0199985036747624 0.00940795998311983 0.021553025475163 0.0109624817835204
DOK6 0.0391687551962275 0.0141179678698916 0.0250507873263359 NA 0.0109328194564443
KLHDC8A 0.0390016525526879 0.0140429938298872 NA 0.0249586587228007 0.0109156648929135
MEGF8 0.0511494281681273 0.0201359124005396 0.0114228374585512 0.0195906783090365 0.0108776033670481
RASGRF1 0.0299925926934801 0.00956898918824378 0.0079259697254539 0.0124976337797824 0.0108546143169925
DNAH10 0.0310567993544697 0.0101142516923922 0.00715840652919397 0.0137841411328835 0.0108282959696853
ZBTB16 0.0352493858234044 0.0122180204844561 NA 0.0230313653389483 0.0108133448544922
NFASC 0.0452810320933531 0.0172347004427919 0.0102065963696057 0.0178397352809555 0.0108116312077693
RBFOX3 0.0674001036531565 0.0282970427507848 0.0130777411009854 0.0260253198013863 0.0108060181515869
MAST1 0.0338532170605068 0.0115339547798928 0.00725831226495655 0.0150609500156574 0.0107853075007211
FKBP5 0.0584065916968799 0.0238162628570225 0.015457311373962 0.0191330174658954 0.0107740659828349
CDCA7L 0.0354479568189897 0.0123400567063583 NA 0.0231079001126314 0.0107678434062731
LRRC2 0.0419414282184884 0.0155997131190557 0.0103850945304758 0.0159566205689569 0.010742001980377
DLL1 0.0629594876657088 0.0261120868197917 0.015133326538973 0.0217140743069441 0.0107353140261254
CAMK2N2 0.0652034293708892 0.0272390673933471 0.0127313107669801 0.025233051210562 0.010725294584195
SP3 0.0327598101980134 0.0110295451042001 0.00856578777347483 0.0131644773203385 0.0107007199896132
HNF4A 0.0374909540735521 0.013396639779566 0.00942455158000543 0.0146697627139807 0.0106976745144201
GCN1 0.042744538247523 0.0160346543693494 0.011987857491923 0.0147220263862506 0.0106752295088242
UMAD1 0.0380294155429513 0.013687165567033 NA 0.0243422499759183 0.0106550844088853
RAPGEF4 0.0301052528227942 0.00972708169351622 0.0083181763359711 0.0120599947933069 0.0106510894357618
DLGAP1 0.0512415391483674 0.0202962146521188 0.0132275714473578 0.0177177530488908 0.0106491098441298
STX6 0.03870302675899 0.0140290370356633 0.0246739897233267 NA 0.0106449526876634
KIAA0753 0.0426780368220263 0.0160200064692696 0.0105270736157285 0.0161309567370282 0.0106380238834871
FXYD6 0.0771349800153689 0.0332500565475051 0.0233037506208517 0.0205811728470121 0.0106348669203587
CCNT1 0.0331810162942144 0.0113072608358265 0.0218737554583879 NA 0.0105664946225614
UNC5D 0.0380465035514224 0.0137564914595834 0.00858798362722668 0.0157020284646123 0.0105335206322556
PRLR 0.0451104665470801 0.0172950976050617 NA 0.0278153689420184 0.0105202713369567
COQ10B 0.0480536158169315 0.0187804559888832 0.0107996951735085 0.0184734646545398 0.0104927038391651
CFAP44 0.105206816780088 0.047358592515493 0.0578482242645952 NA 0.0104896317491022
MADCAM1 0.0486144394579428 0.0190651783125079 0.0101300243648228 0.0194192367806121 0.010484082832927
ERO1B 0.0691977377942659 0.0293640239441685 0.0188180566359221 0.0210156572141753 0.0104696899059289
ERI1 0.0611601549196362 0.0253868019874636 0.0172234342671777 0.0185499186649949 0.010386550944709
EBAG9 0.0421797268609495 0.0159000043447479 0.00986639676288115 0.0164133257533204 0.0103797181714537
SS18L2 0.0484257182942229 0.019034765291717 0.0171752852674532 0.0122156677350527 0.0103561877107889
TFRC 0.0381678119119091 0.0139076131667916 0.0242601987451175 NA 0.0103525855783259
DTNB 0.0411723173426 0.0154159561402133 NA 0.0257563612023867 0.0103404050621734
SFTPD 0.0576694178309434 0.0236812250085653 0.0142803315309504 0.0197078612914277 0.0103069678138128
APMAP 0.0514971408223635 0.0206004035078646 0.0122159524637649 0.018680784850734 0.0102963338066343
COQ9 0.0433173626362484 0.0165252820654606 0.00949194655867092 0.0173001340121169 0.0102667985053272
RNF130 0.05052732465296 0.020132197009762 NA 0.030395127643198 0.010262930633436
FSTL1 0.0401233475886462 0.0149318058386397 0.0098101823727762 0.0153813593772303 0.0102597359113668
FAM81B 0.0564843916126188 0.0231218397118099 0.0128890281050947 0.0204735237957142 0.010240712188999
SCX 0.044579915984025 0.0171854126805319 0.00926708087146089 0.0181274224320322 0.0102090906229612
ACADM 0.0517657307426414 0.0207955313330267 0.0309701994096147 NA 0.010174668076588
TEK 0.031711586290953 0.0107695900716486 0.0209419962193044 NA 0.0101724061476558
LRRC17 0.0403804603163419 0.0151158763617557 NA 0.0252645839545862 0.0101487075928305
NPNT 0.0767329126244081 0.0333334382118089 0.0113951180232571 0.0320043563893421 0.0100660362007903
FUT1 0.038718221206729 0.0143300981181506 0.00895942115900894 0.0154287019295695 0.0100580249704278
RPH3AL 0.0985751043362554 0.0442692983066867 0.0136274478879366 0.0406783581416321 0.010036507722882
DNMT1 0.0443005510105637 0.0171338112302391 NA 0.0271667397803246 0.0100329285500855
CST6 0.0441321321998761 0.0170543180884971 0.0105524519428037 0.0165253621685753 0.0100234960228819
IDE 0.0738590062903618 0.0319578106828928 0.0127930509911058 0.0291081446163632 0.00994338492457619
TMEM8B 0.0331688503452479 0.0116171919500919 0.00829693580072966 0.0132547225944263 0.00993446644506406
HAUS1 0.0666634287292618 0.0283800269533159 0.0121959185006597 0.0260874832752862 0.00990337482263
DLC1 0.0797619733907937 0.0349299928840053 0.0448319805067884 NA 0.0099019876227831
ZNF804B 0.0472094767054771 0.0186647609548546 0.0111244142148667 0.0174203015357558 0.0098799547957679
HECTD1 0.0365591985146236 0.0133418231302698 NA 0.0232173753843538 0.009875552254084
UQCRC2 0.124343843357118 0.0572372552935896 0.0120468899531201 0.0550596981104087 0.0098693327699392
MACROD2 0.099298559881045 0.0447372880363698 0.037405473450831 0.0171557983938442 0.00982398380830539
FBXO9 0.0499238597001324 0.0200618649906149 0.0116550041290706 0.0182069905804469 0.0098001297189026
RELL1 0.0439433590082605 0.0170877381166862 0.0268556208915743 NA 0.0097678827748881
ZNF628 0.0350815789934128 0.0126583653791497 NA 0.0224232136142631 0.0097648482351134
N6AMT1 0.0375063151396237 0.0138778704213108 0.0236284447183129 NA 0.0097505742970021
PSIP1 0.116267881828961 0.0532603042822438 0.01155528920008 0.0514522883466372 0.0097472732644734
SIRT6 0.0462812562158039 0.0182867112497287 0.0133650208553402 0.014629524110735 0.0097078337163465
TBXAS1 0.0576171221577463 0.0239560865184438 0.0108318698565091 0.0228291657827934 0.0097049491208587
MTDH 0.0639663415263303 0.0271433939786629 0.015134592809818 0.0216883547378494 0.0096795535690045
UFSP2 0.0559823810669399 0.0231592504464834 0.0137997025339496 0.0190234280865069 0.0096638801739731
DOC2A 0.0582956942113234 0.0243182157714664 0.0103458573049404 0.0236316211349166 0.0096592626683906
HESX1 0.03593545017978 0.0131428811440153 NA 0.0227925690357647 0.0096496878917494
PIK3C3 0.037013865787447 0.013713605541231 NA 0.023300260246216 0.009586654704985
ATP7B 0.0385173898387251 0.0144668902686893 NA 0.0240504995700358 0.0095836093013465
MYO1B 0.0272254035461123 0.00884759594674689 0.00716173444647739 0.011216073152888 0.0095302116526185
NCAPH2 0.025474572487432 0.00799133502824567 0.0174832374591863 NA 0.00949190243094063
NRIP3 0.0508193047422177 0.0206675703435582 NA 0.0301517343986595 0.0094841640551013
ZNF761 0.0417292438125321 0.0161237003311404 NA 0.0256055434813917 0.00948184315025129
MCTP1 0.0422355708520691 0.0163842986323949 NA 0.0258512722196742 0.0094669735872793
TLN2 0.0457546221682326 0.0181492144674075 0.0158905603811647 0.0117148473196604 0.0094561932334176
RAB22A 0.0510133931367716 0.0207808239790466 NA 0.030232569157725 0.0094517451786784
MLF1 0.102774147455495 0.0466703181472314 0.0202970591205366 0.0358067701877274 0.0094335111610326
MAPKBP1 0.0536790120962769 0.0221282008396004 0.0118611396935815 0.019689671563095 0.0094226104170761
ITGA3 0.0519759230372979 0.0212871804026278 0.0110926579931929 0.0195960846414772 0.0094015622320423
GLRA1 0.051473054440904 0.0210468231007189 0.0170091323749718 0.0134170989652133 0.0093794082394662
TMEM170A 0.0422087869048112 0.0164228047037548 NA 0.0257859822010564 0.0093631774973016
MAP2 0.0564203922625409 0.0235335382915495 0.0139573505328784 0.018929503438113 0.0093533156794419
LEPROT 0.0442665649270554 0.0174588543088534 0.0127860459932599 0.0140216646249421 0.0093488563093486
INTS10 0.133525908855602 0.0620924313561032 0.0519790521007738 0.019454425398725 0.00934104614339561
DDX55 0.0252654383354078 0.00796462329767078 0.00689557635222404 0.010405238685513 0.00933619174006626
SPDL1 0.0576989945843763 0.0241840989820216 0.0134668036374294 0.0200480919649253 0.0093307966203331
PIKFYVE 0.0542650134130321 0.0224694854239598 0.0124758082166905 0.0193197197723818 0.0093260425651125
GLYATL1 0.0475276685435893 0.0191164789533747 0.0112610893581833 0.0171501002320313 0.0092947106368399
MGMT 0.0385476502027282 0.0146323200022774 NA 0.0239153302004508 0.0092830101981734
POLE4 0.0403801626387435 0.0155616884880675 NA 0.024818474150676 0.0092567856626085
TIAM2 0.0509697616122148 0.0208572031442617 NA 0.0301125584679531 0.0092553553236914
MUC6 0.0522218935008423 0.0215097747532357 0.0120435187490235 0.0186685999985831 0.0092023439943709
CPT1B 0.0252404671120437 0.00802362916328015 NA 0.0172168379487635 0.00919320878548335
SLC12A9 0.0301305105091352 0.01047465840029 NA 0.0196558521088452 0.0091811937085552
FYCO1 0.0347389901375111 0.012785817970405 NA 0.0219531721671061 0.0091673541967011
RAB36 0.0682383683006576 0.0295373729853287 0.0209267900701787 0.0177742052451502 0.0091636223300002
CDK17 0.0450740244552749 0.0179643203389485 0.0271097041163264 NA 0.00914538377737791
POLR2J2 0.0695036098767937 0.0301848547806027 NA 0.039318755096191 0.0091339003155883
ESRRB 0.117180954992659 0.0540284832745732 0.0246720914916835 0.0384803802264022 0.0091239884435125
TNNI3K 0.0833998088960846 0.0371526765411129 0.0185167957417666 0.0277303366132051 0.0090944558138588
MYRIP 0.0499572828977697 0.0204351005751665 0.0115122445694117 0.0180099377531915 0.0090870817474367
ZSCAN1 0.0488021332182129 0.019865422111475 NA 0.0289367111067379 0.0090712889952629
LGI2 0.0369347792986883 0.0139339280928446 NA 0.0230008512058437 0.0090669231129991
NELFE 0.0316752941054265 0.0113142622926664 0.0101466692311785 0.0102143625815816 0.0090467695200937
TNFRSF25 0.0357244776230676 0.0133551078753994 NA 0.0223693697476682 0.0090142618722688
SLC44A4 0.0247646253997569 0.00788593117017422 0.00657660880949207 0.0103020854200906 0.00899276305940845
TMEM200A 0.0641981559496963 0.0276036607788395 0.0203896009570562 0.0162048942138006 0.0089908343920173
NBEA 0.0523205032896685 0.0216928516675552 NA 0.0306276516221133 0.0089347999545581
ZNF573 0.0370790919944574 0.0140732123852767 0.0230058796091807 NA 0.008932667223904
ZNF708 0.0644421581460928 0.0277648369090832 0.0143080135449519 0.0223693076920577 0.00891248432792641
LSM7 0.0425951394436291 0.0168709057939725 0.0104588698460597 0.0152653638035969 0.0088533278556841
ANXA5 0.0801616193721511 0.0356718261256024 0.0444897932465487 NA 0.0088179671209463
NCOA2 0.0578456436195298 0.0245147291092838 0.0140302933722752 0.0193006211379708 0.0088161854009622
GRAMD1B 0.0410366967330152 0.0161114528795669 0.0249252438534483 NA 0.0088137909738814
PALB2 0.0463734112124897 0.0187831938177245 0.0104399028117559 0.0171503145830093 0.0088070235770407
RIPK2 0.0555586315891992 0.0234760631725274 NA 0.0320825684166718 0.0086065052441444
GNA12 0.0295833421008676 0.0105050388305306 0.00564777448558762 0.0134305287847494 0.00857326443980642
PAAF1 0.0322774837658495 0.0118586926192431 0.0204187911466064 NA 0.0085600985273633
LRP12 0.0482876994934405 0.0198651304973894 0.0114137625179361 0.017008806478115 0.0085574384986617
CYP4A11 0.0395197413960055 0.015488173756011 NA 0.0240315676399945 0.0085433938839835
ELMO3 0.0693835527409351 0.0304245275842466 NA 0.0389590251566885 0.00853449757244189
HAUS4 0.07971984441307 0.0355983862893026 0.0139392100446466 0.0301822480791208 0.0085230718344648
ZNF493 0.0722403722408885 0.0318710210626136 0.0157514849875352 0.0246178661907397 0.0084983301156613
GSTZ1 0.0413326549549119 0.0164216745251516 NA 0.0249109804297603 0.0084893059046087
NUMBL 0.0437655124884317 0.017652688598541 NA 0.0261128238898907 0.0084601352913497
TTC36 0.0351359532330765 0.0133597398531496 0.0217762133799269 NA 0.0084164735267773
ARRDC4 0.0484685019939901 0.0200518314357787 0.0108328590006948 0.0175838115575166 0.0083648391224327
RNF212 0.0340358316203617 0.0128481330343495 NA 0.0211876985860122 0.00833956555166269
ACOX1 0.0591706033851695 0.025434468111962 0.0202650409794389 0.0134710942937686 0.00830166716124549
GCLM 0.0401096272887004 0.015910715600606 NA 0.0241989116880944 0.0082881960874884
SPATA5L1 0.0799103235871999 0.0358150478472019 0.0134104068093113 0.0306848689306867 0.0082802278927961
NT5DC3 0.0255694487857232 0.00865976914814159 0.00559699323372298 0.0113126864038586 0.00824991048943999
MTCL1 0.0567372595587147 0.0242474813352657 0.0142372668454741 0.0182525113779749 0.0082422968881833
NOVA1 0.0450310639656229 0.0184038688200199 0.026627195145603 NA 0.0082233263255831
UMODL1 0.0457635229507858 0.0188044782377708 NA 0.026959044713015 0.0081545664752442
DYRK2 0.0581691856928447 0.0250102469750161 0.010426897066563 0.0227320416512656 0.0081486917428125
PCGF2 0.0725738593187474 0.0322182061475077 NA 0.0403556531712397 0.00813744702373201
ENPP5 0.0634543249852731 0.0276886313867543 0.0184931245183392 0.0172725690801796 0.0080770622117645
ARMC2 0.0292736844978925 0.0106148887410195 NA 0.018658795756873 0.0080439070158535
CEPT1 0.0386247191830355 0.0152971901305512 NA 0.0233275290524843 0.0080303389219331
ARL5A 0.0565760533146727 0.0242757196187686 0.0138439929334123 0.0184563407624918 0.0080246140771355
SRP72 0.0764182813008044 0.03423346806938 0.0151888567580345 0.0269959564733899 0.0079513451620444
PPP3CA 0.0330104700419444 0.0125385736332455 0.00776858026859828 0.0127033161401006 0.00793332277545338
IPO5 0.0367224912062466 0.0143958856176518 NA 0.0223266055885948 0.007930719970943
ZNF45 0.0408766317625627 0.0164910697016326 NA 0.0243855620609301 0.0078944923592975
RAB27B 0.032338129859135 0.0122404385906885 0.0110995986303011 0.00899809263814544 0.00785725267775804
CLUH 0.0639378984296817 0.0280440465671382 0.0157331146955392 0.0201607371670043 0.0078498052954053
TSGA10 0.0392145573777167 0.0156848276509851 NA 0.0235297297267316 0.0078449020757465
TTC39B 0.0347826900065433 0.0134831789169957 NA 0.0212995110895476 0.0078163321725519
ST8SIA6 0.0506353990375913 0.0214175465785177 0.0133600118400068 0.0158578406190668 0.0078003058805559
IRF6 0.0951073437237668 0.0436625264988725 0.0131213339715606 0.0383234832533337 0.0077822907260218
ST8SIA4 0.062475437763509 0.0273494158895451 0.0138176054320531 0.0213084164419108 0.0077766059844188
SRSF7 0.0506637252886883 0.0214480440292324 0.011396091257516 0.0178195900019399 0.0077676372302235
SRD5A3 0.0376934645374389 0.0149630389306332 NA 0.0227304256068057 0.0077673866761725
ICA1 0.0565409578429454 0.0243869823257921 0.0120557279585138 0.0200982475586395 0.0077669931913612
REV1 0.0628821143554069 0.0275747223558606 0.0167929097055496 0.0185144822939967 0.0077326696436857
NME3 0.037231345620419 0.0147735506842867 0.0224577949361323 NA 0.0076842442518456
EBPL 0.0345173560766937 0.0134183638763375 NA 0.0210989922003562 0.0076806283240187
UBL3 0.063295389388912 0.0278185503823016 0.0119553334386405 0.0235215055679699 0.00765828862430879
PCDH18 0.0630855683253536 0.0277263869315124 0.014564121880305 0.0207950595135362 0.0076327944623288
EAPP 0.0263254163989295 0.00935223829561094 0.0169731781033186 NA 0.00762093980770766
USP6NL 0.0367060524538946 0.0145511385598313 0.0221549138940633 NA 0.007603775334232
SLC44A3 0.0425298197649806 0.0174713183271487 0.00975090431596504 0.0153075971218669 0.00758718311068324
PRKG1 0.0584248648914563 0.0254409815801714 0.0110945345944126 0.0218893487168723 0.0075429017311135
IGFN1 0.0390304041933806 0.0157536802124384 0.0109091409660556 0.0123675830148866 0.0075230437685038
BMT2 0.0403080965009261 0.0163944953137838 0.00730290667386879 0.0166106945132735 0.00751910587335849
DGKD 0.0435997254766778 0.0180815374387111 0.0101789434601256 0.0153392445778411 0.0074366505992556
TRUB2 0.0612774940302038 0.0269212275776483 0.0079906451494528 0.0263656213031027 0.0074350388749072
DHRS7B 0.0327385053342268 0.0126606852484544 0.00786173264910484 0.0122160874366676 0.00741713483731804
MYCBP 0.0814990635603251 0.0370441653994114 0.010800785292658 0.0336541128682557 0.00741073276150231
GNAL 0.0354702318053763 0.0140321994824821 NA 0.0214380323228942 0.0074058328404121
ZC2HC1B 0.0440628060626785 0.0183328579362322 0.00891212305954758 0.0168178250668987 0.00739709019021408
ENTPD5 0.0332545635286176 0.0129384834774237 NA 0.0203160800511939 0.0073775965737702
USP37 0.0595543648758433 0.0260921939726374 NA 0.0334621709032059 0.0073699769305685
RNF5 0.0272601996593056 0.00996318861338596 0.0172970110459196 NA 0.00733382243253364
DOCK7 0.038240241869734 0.0154614389295538 0.0227788029401802 NA 0.0073173640106264
NEK6 0.0705068800706135 0.031596027746191 0.0146296501731044 0.0242812021513181 0.0073148245782315
LRRC39 0.0588888445684087 0.0257916595626838 0.0129088507287085 0.0201883342770164 0.0073055254430411
EPHB2 0.151266308436833 0.0719880851810799 0.0397301279248073 0.0395480953309457 0.0072901380746731
MAN1A1 0.0354910674671299 0.0141293317362668 NA 0.0213617357308631 0.0072324039945963
STT3B 0.0481017063041819 0.0204596085636266 0.0101616326959179 0.0174804650446374 0.00718248917692869
C1S 0.116690411120418 0.0547682220428069 0.043749419414019 0.0181727696635925 0.00715396703480459
LHFPL3 0.034445954351371 0.0136493117909478 NA 0.0207966425604232 0.0071473307694754
MSX2 0.0559742163869938 0.0244134606600089 0.0146198987275268 0.0169408569994581 0.007147295066976
DHRS12 0.0366648452796103 0.0147940740606278 NA 0.0218707712189825 0.0070766971583547
PKP3 0.0542744057816091 0.0236049089736495 0.0119603931341697 0.0187091036737899 0.0070645878343101
XKR6 0.0534425318975764 0.0231981296187334 NA 0.030244402278843 0.00704627266010961
SIPA1L3 0.0583401754540897 0.0256512281778099 0.0326889472762798 NA 0.0070377190984699
ZNF624 0.0441843135882227 0.0185870891436869 NA 0.0255972244445358 0.0070101353008489
SRC 0.0891418055163567 0.0410664123962406 0.0152004830480991 0.032874910072017 0.0070089807238755
WASF3 0.116216686811713 0.0546046082880917 0.0179506754240012 0.0436614030996205 0.00700747023553
SMAP1 0.0264139970985896 0.00971191696587514 0.0167020801327145 NA 0.00699016316683936
PRPF4B 0.202013134778184 0.0975234013383629 0.0281858035659122 0.0763039298739092 0.0069663321014585
FAM149A 0.0349396326990427 0.0139887089691432 0.0209509237298995 NA 0.0069622147607563
GPR171 0.0937573956974365 0.0434014894902511 NA 0.0503559062071854 0.00695441671693429
SGK1 0.104129848864151 0.0485901222609227 0.0127697600403007 0.0427699665629275 0.0069496043423055
IMPG1 0.044653334201323 0.0188660397265922 0.0257872944747308 NA 0.0069212547481386
ERVK3-1 0.0736030522758549 0.033341105897729 0.0152979616010229 0.024963984777103 0.0069208404803969
RCCD1 0.0306996492659585 0.011890935331912 0.0188087139340465 NA 0.0069177786021345
NRSN2 0.0370271250443814 0.0150653874229831 0.0219617376213983 NA 0.0068963501984152
LYSMD4 0.23143881687483 0.11227403547338 NA 0.11916478140145 0.00689074592806999
SCCPDH 0.0562609640746553 0.0246872918089132 0.012396193400306 0.0191774788654361 0.0068863804568289
ARSA 0.0399523469494434 0.0165416214554717 0.00685631175835555 0.0165544137356161 0.00686910403849995
ITPKC 0.0609790134735774 0.0270552459215594 0.0135761512176121 0.0203476163344059 0.0068685216304586
ATXN3 0.0575980026679218 0.0253713127812585 NA 0.0322266898866633 0.0068553771054048
FAM131A 0.0357937359467982 0.0144786905691027 0.0213150453776955 NA 0.0068363548085928
DNAJC13 0.0387283252376207 0.0159466753119979 NA 0.0227816499256228 0.0068349746136249
LINS1 0.0338656502834164 0.0135515201323463 NA 0.0203141301510701 0.0067626100187238
CHRM2 0.0336276604057866 0.0134351018067315 NA 0.0201925585990551 0.0067574567923236
MEOX2 0.0356099244501677 0.01442806109908 0.0211818633510877 NA 0.0067538022520077
INPP4B 0.0655490719643752 0.0294184124926767 NA 0.0361306594716985 0.00671224697902181
CAMK2D 0.0483756837549827 0.0208329452357573 0.0105924237825492 0.0169503147366762 0.0067097932834681
IFIT1 0.0751234067846959 0.0342076135432976 0.0409157932413983 NA 0.0067081796981007
ANAPC4 0.0329887622948993 0.0131436126988935 NA 0.0198451495960058 0.0067015368971123
RTN4 0.0322996875078363 0.0128098560485942 0.0194898314592421 NA 0.0066799754106479
CPAMD8 0.0426168022789441 0.0179711677903543 NA 0.0246456344885898 0.0066744666982355
GALNT8 0.0819753846948344 0.0376607256885507 0.0215297005646131 0.0227849584416706 0.00665393331773299
CTSB 0.0526657905658839 0.0230152654627434 0.00965582806235998 0.0199946970407805 0.00663525964039708
SEPTIN3 0.0163780014247629 0.00487503203045236 0.00409709226190735 0.00740587713240315 0.00662793736385814
ACTA1 0.0182871575814618 0.00584692803098275 0.00479879642158887 0.00764143312889021 0.00659330151949633
SLC25A25 0.0397890763370467 0.0166029526630542 0.00764564738508211 0.0155404762889104 0.00658317101093831
ZBTB26 0.0358922486791482 0.0146558773462367 0.0212363713329115 NA 0.0065804939866748
TUBB6 0.102083095102866 0.0477569237887031 0.0169901935416854 0.0373359777724775 0.0065692475254598
ARL6IP6 0.0358186657957407 0.0146463021391113 NA 0.0211723636566294 0.0065260615175181
LRRC28 0.0585990527463379 0.0260502263641038 0.0122003578115618 0.0203484685706723 0.0064986000181303
GFM1 0.0594411455541607 0.026477649999941 NA 0.0329634955542197 0.0064858455542787
C3orf18 0.0478883991379853 0.0207348948132947 0.00928022195771094 0.0178732823669797 0.00641860951139595
FGD3 0.0269499925777557 0.0102694811916767 0.016680511386079 NA 0.0064110301944023
KCTD16 0.0513242649358077 0.0224678032282442 0.0113026689678485 0.017553792739715 0.0063886584793193
PFN2 0.0630392153010113 0.02832586876296 0.01358028023167 0.0211330663063813 0.00638747777509131
CREB5 0.219949868398672 0.106799186783258 0.113150681615414 NA 0.006351494832156
SLC35F4 0.036041268501754 0.0148695465403483 NA 0.0211717219614057 0.0063021754210574
SF3B2 0.0191505260881721 0.00643705398185701 0.00519629997270688 0.00751717213360825 0.00627641812445812
HEATR5A 0.112562638299528 0.0531456721084802 NA 0.0594169661910475 0.0062712940825673
DHDH 0.0366140874416787 0.0151781990243857 0.0100327687434227 0.0114031196738703 0.0062576893929073
TVP23C 0.047130847877652 0.0204544013059293 NA 0.0266764465717227 0.0062220452657934
MAPK9 0.0401310471037561 0.0169582150918138 NA 0.0231728320119423 0.0062146169201285
PARP16 0.0633053195488607 0.0285489028014011 0.0135572309607566 0.021199185786703 0.00620751394605851
RPS18 0.0603335061627058 0.0270916303487287 0.0192449921109843 0.0139968837029928 0.0061502454652484
TCF4 0.0118729896623191 0.00286163117089466 0.00901135849142443 NA 0.00614972732052977
SLK 0.0315184539350935 0.0126906620313356 0.00836909083574722 0.0104587010680107 0.00613712987242232
ZFAND4 0.0372403910181815 0.0155565846775885 NA 0.021683806340593 0.0061272216630045
RPL22 0.0506159423164945 0.0222500632277933 0.0109716507215555 0.0173942283671457 0.0061158158609079
TTC12 0.153241154286802 0.073576936931342 0.0297113775252247 0.0499528398302352 0.00608728042411791
IFNAR2 0.0484591239563315 0.0211916154591184 0.0112646102099757 0.0160028982872374 0.0060758930380947
SEL1L3 0.0308610304973134 0.0124265311004175 NA 0.0184344993968959 0.0060079682964784
ZNF816 0.0625255261854421 0.0282605393173232 0.0131674528486703 0.0210975340194486 0.0060044475507957
CLASP2 0.0237646556991267 0.00888517064390504 0.0148794850552217 NA 0.00599431441131666
ARHGEF7 0.0302828857746639 0.0121527711134393 0.0181301146612246 NA 0.0059773435477853
NIPSNAP2 0.0366389845429408 0.0153648763422131 NA 0.0212741082007277 0.0059092318585146
SLC44A1 0.0571258785827847 0.0256320262074262 0.0110410009962544 0.0204528513791041 0.0058618261679323
MYO5B 0.0691086582936034 0.031623640084507 0.0109049649405142 0.0265800532685822 0.00586137812458939
RPL41 0.0315906209204993 0.0128680902448157 NA 0.0187225306756836 0.0058544404308679
RGL4 0.0731586244354703 0.0336562333076116 NA 0.0395023911278587 0.00584615782024711
SYNM 0.0435699842331176 0.0188642501513726 NA 0.024705734081745 0.0058414839303724
EIF6 0.0438384315919097 0.0190231073603766 NA 0.0248153242315331 0.0057922168711565
TRPM2 0.130854339728035 0.0625363042500874 0.0198212592770233 0.0484967762009241 0.00578173122785999
PNMA2 0.0624575389373926 0.0283588277587045 0.0164779611591177 0.0176207500195704 0.0057398834199836
MAP10 0.0344644383900029 0.0143973905687084 NA 0.0200670478212945 0.0056696572525861
TES 0.0817522943025722 0.0380753651599669 0.0228525580432799 0.0208243710993254 0.00560156398263839
ZNF34 0.0422498501400996 0.0183298932690806 NA 0.023919956871019 0.0055900636019384
PLCB3 0.0477156357061196 0.0210711391977362 0.00863592620273057 0.0180085703056528 0.00557335731064717
ZNF695 0.0348459581770316 0.0146490365267503 NA 0.0201969216502813 0.005547885123531
KDM7A 0.0356603461968452 0.0150728632709541 NA 0.0205874829258911 0.005514619654937
SMAD9 0.0416580056313607 0.0180761924844493 NA 0.0235818131469114 0.00550562066246209
FCHO1 0.0426475372742854 0.018576776034534 NA 0.0240707612397514 0.0054939852052174
SLC24A2 0.0356961145425728 0.0151032153020489 0.0205928992405239 NA 0.005489683938475
CAMKK2 0.168261863462976 0.081389780743063 0.0682262546440854 0.0186458280758277 0.0054823019768501
EML2 0.0363026329501032 0.0154313812626818 NA 0.0208712516874214 0.0054398704247396
ANKRD37 0.0375318354866883 0.0160605525057351 NA 0.0214712829809532 0.0054107304752181
EIF2AK1 0.0330338592177328 0.0138454399309674 0.0191884192867654 NA 0.005342979355798
AP4S1 0.0250362313675029 0.00984896955802761 NA 0.0151872618094753 0.00533829225144769
JAZF1 0.0350726682507477 0.0148714818743642 NA 0.0202011863763835 0.0053297045020193
TIPARP 0.0323483556540396 0.0135421730932611 0.0188061825607785 NA 0.0052640094675174
SOCS3 0.0610208339813096 0.0278883563153294 0.0135501375793563 0.0195823400866239 0.0052441213506508
WDR49 0.0767746708325877 0.035775189283724 0.0119724194575667 0.029027062091297 0.00522429226513969
NAA30 0.0359048890944379 0.0153481566095602 NA 0.0205567324848777 0.0052085758753175
