genename PIP_sum PIP_0hr_npglut PIP_1hr_npglut PIP_6hr_npglut PIP_diff
ZBTB43 0.032095343983784 0.0140529237632087 0.0180424202205753 NA 0.0039894964573666
PODXL2 0.107829832861761 0.0519215914319485 0.0296965410474019 0.0262117003824109 0.0039866499978643
C8orf58 0.0333941026738109 0.0147186657115804 NA 0.0186754369622305 0.0039567712506501
TRIM61 0.0540893320583177 0.0250667306007847 0.0142755286466189 0.0147470728109141 0.0039558708567483
PRTG 0.0275192655466039 0.0117830470552532 NA 0.0157362184913507 0.0039531714360975
SHLD2 0.0330611371457523 0.0145583633999481 NA 0.0185027737458042 0.0039444103458561
GNAL 0.0332000796195156 0.0146303089439604 NA 0.0185697706755552 0.0039394617315948
IQCN 0.0756765714127142 0.0358777570205121 0.016761465966574 0.0230373484256281 0.00392105737169
MPRIP 0.0806925542518663 0.0383899188315089 0.00616906019257646 0.0361335752277809 0.00391271658884847
MVB12B 0.0317211111457206 0.0139161703060906 NA 0.01780494083963 0.0038887705335394
OIT3 0.0425938670991089 0.0193640568126606 NA 0.0232298102864483 0.0038657534737877
HSD3B7 0.0326519815407251 0.0143941280111982 NA 0.0182578535295269 0.0038637255183287
RNF5 0.0309597807680691 0.0135575543791076 2.88735994925515e-05 0.0173733527894689 0.00384467200985385
PSMD5 0.0322481559069044 0.014212142308022 NA 0.0180360135988824 0.0038238712908604
SREK1 0.0316796448958516 0.013935581012905 NA 0.0177440638829466 0.0038084828700416
SHANK3 0.0342933737145907 0.0152429143769754 NA 0.0190504593376153 0.0038075449606399
ZFPL1 0.0237388664939876 0.00996722731532618 0.00398013907605732 0.0097915001026041 0.00380441186333524
B3GLCT 0.0326989128954999 0.0144584522701314 NA 0.0182404606253685 0.0037820083552371
UBQLN1 0.0306706654272156 0.01345115893564 0.0172195064915756 NA 0.0037683475559356
ABCC4 0.0368224994395824 0.0165339436595811 NA 0.0202885557800013 0.0037546121204202
SYT17 0.0327337959228966 0.0144952227130533 NA 0.0182385732098433 0.00374335049679
AURKA 0.0311249481419545 0.0136933062244105 0.017431641917544 NA 0.0037383356931335
TRPV3 0.0681275405760004 0.032197870580851 0.00685434250693773 0.0290753274882117 0.00373179941429842
EP300 0.0117329600565456 0.00400457417473077 0.0030553911481781 0.00467299473363669 0.00372381170708402
TAF10 0.0549526579444266 0.0256178286279212 0.00941078191877476 0.0199240473977306 0.00371700068858416
TATDN1 0.036764839085615 0.0165318826386643 NA 0.0202329564469507 0.0037010738082864
RAD52 0.034328981952363 0.0153142503667181 NA 0.0190147315856449 0.0037004812189268
FBXO8 0.0316620365637014 0.0139870379408179 NA 0.0176749986228835 0.0036879606820656
RNF213 0.0345278507289337 0.0154303308684171 NA 0.0190975198605166 0.0036671889920995
NGLY1 0.0322704489945265 0.014320399442858 NA 0.0179500495516685 0.0036296501088105
NREP 0.0342953512043612 0.0153349102017015 NA 0.0189604410026597 0.0036255308009582
PIEZO1 0.0303590978207142 0.0133791695744635 NA 0.0169799282462507 0.0036007586717872
PLEKHH2 0.0331175595119947 0.0147601483418397 NA 0.018357411170155 0.0035972628283153
MTHFS 0.0349308132303775 0.0156697535376469 0.0059751121146594 0.0132859475780712 0.0035913061550837
TMUB1 0.151115765107284 0.0737706564046751 0.0466769982627869 0.030668110439822 0.00357445229793379
INSL6 0.0317675948907152 0.0141003320964059 NA 0.0176672627943093 0.0035669306979034
PLPP7 0.0398100392272405 0.0181272020498116 NA 0.0216828371774289 0.0035556351276173
NTHL1 0.0397139272085371 0.0180866521142407 NA 0.0216272750942964 0.0035406229800557
PSPN 0.0320191399531298 0.0142440833108094 NA 0.0177750566423204 0.003530973331511
PRKD2 0.0447120365525712 0.0205961481909801 0.00754201536043808 0.016573873001153 0.00351974017061098
TMEM50B 0.0350762226294768 0.0157914657436828 NA 0.019284756885794 0.0034932911421112
METTL14 0.0553414439751035 0.0259269708216433 0.00746755744677163 0.0219469157066886 0.00348750233181693
SH3BP2 0.0373723653205673 0.016945766702293 NA 0.0204265986182743 0.0034808319159813
TCF3 0.0284144963752052 0.0124724395336073 NA 0.0159420568415979 0.0034696173079906
EVI2B 0.0298866340338426 0.0132130015795442 NA 0.0166736324542984 0.0034606308747542
CTNNB1 0.0351033980188371 0.0158305955621127 0.0192728024567244 NA 0.0034422068946117
EEF1AKMT4 0.0396803214104737 0.0181264829940353 NA 0.0215538384164384 0.0034273554224031
CRHR1 0.0286454410563906 0.0126125121920975 0.0160329288642931 NA 0.0034204166721956
ENPEP 0.0414777330222093 0.0190288085600812 NA 0.0224489244621281 0.0034201159020469
STX10 0.0357978096674505 0.0161904075915803 0.0196074020758702 NA 0.0034169944842899
UCP1 0.0322464689652033 0.0144204751507607 NA 0.0178259938144426 0.0034055186636819
LONRF2 0.0555311848202728 0.0260752535239944 0.00859951925384561 0.0208564120424328 0.00338067777228401
CUBN 0.0457078859158264 0.0211748888298798 NA 0.0245329970859466 0.00335810825606681
PTGR2 0.031233992712008 0.0139827956901568 NA 0.0172511970218512 0.0032684013316944
TM7SF3 0.0353628002531255 0.0160552496899594 NA 0.0193075505631661 0.0032523008732067
ACTN2 0.0414703710119268 0.0191251706790425 NA 0.0223452003328843 0.0032200296538418
TPRG1L 0.0316425759565877 0.0142212041261526 NA 0.0174213718304351 0.0032001677042825
POPDC2 0.0264029454821906 0.011602236878883 NA 0.0148007086033076 0.0031984717244246
CYLD 0.0544859854953517 0.0256448116552152 0.0106065781016231 0.0182345957385134 0.0031963621849213
PHF14 0.0541037788761749 0.0254634636019964 0.00941782883478737 0.0192224864393911 0.00317685167218208
SLC25A29 0.0315617483482496 0.0141972903957363 NA 0.0173644579525133 0.003167167556777
VPS37B 0.0264619534672837 0.0116497767219036 0.00434411642455335 0.0104680603208268 0.00316240002347655
DNASE1 0.0389695764228484 0.0179161435024583 NA 0.0210534329203901 0.0031372894179318
BCAT1 0.0617279009212468 0.0293051549504912 0.0125123345600577 0.0199104114106979 0.0031175910202644
RPS6KA2 0.0553769784922001 0.026131082752599 0.00926356092520053 0.0199823348144006 0.00311481298700213
CAD 0.0226225457782689 0.00975845942006448 NA 0.0128640863582044 0.00310562693813992
UNCX 0.0538967763713892 0.0253997995898289 NA 0.0284969767815603 0.0030971771917314
SLC3A2 0.0251223817100992 0.0110135539035974 NA 0.0141088278065018 0.0030952739029044
RHBDF1 0.0410653899033849 0.0189908621259255 NA 0.0220745277774594 0.0030836656515339
PTEN 0.0835518328075734 0.040234853897521 0.0211711201844866 0.0221458587255658 0.0030821250125314
MINK1 0.0490049135493268 0.0229660364036068 0.0074414537074915 0.0185974234382285 0.0030728407421132
DGKI 0.0551529515010644 0.0260456595226092 0.0148307613197054 0.0142765306587498 0.003061632455846
ZFC3H1 0.0498587128431338 0.023407057039803 NA 0.0264516558033308 0.0030445987635278
USB1 0.0272293360093413 0.0120932062603385 0.0151361297490028 NA 0.0030429234886643
ZNF708 0.0572795525616748 0.0271579722959158 0.009313495240314 0.020808085025445 0.0029636079698432
SREBF2 0.00679263609976654 0.00191586405425237 0.00202088373112452 0.00285588831438965 0.0029609079912618
EDIL3 0.0450139849593957 0.0210423155904336 0.0239716693689621 NA 0.0029293537785285
PIK3CD 0.0496435380696336 0.0233599820060629 NA 0.0262835560635707 0.0029235740575078
TLE6 0.0721047840604998 0.0346015490310811 0.00800058295848394 0.0295026520709348 0.00290168599833764
YIF1A 0.0343658811023111 0.0157333114041454 NA 0.0186325696981657 0.0028992582940203
CYP27C1 0.0353613662243365 0.016234149617933 NA 0.0191272166064035 0.0028930669884705
ULK2 0.0220945544088555 0.00961409089702059 NA 0.0124804635118349 0.00286637261481431
ENOSF1 0.0601081757740139 0.0286288623472691 0.0109006130597151 0.0205787003670297 0.0028504510794757
FURIN 0.0672294083149314 0.0322078647884678 0.0177046098199316 0.017316933706532 0.0028136787379958
SCUBE1 0.027744644385107 0.0124698105062001 NA 0.0152748338789069 0.0028050233727068
DECR2 0.0476142536695385 0.0224121497717198 0.0252021038978187 NA 0.00278995412609891
INPP5A 0.0361844444508292 0.0166975294464367 NA 0.0194869150043925 0.0027893855579558
ADRA2C 0.0311911602502796 0.014211058090573 NA 0.0169801021597066 0.0027690440691336
HS3ST5 0.0327804514018698 0.0150156691499578 NA 0.017764782251912 0.0027491131019542
PLXDC2 0.0366738665026497 0.0169626889144895 NA 0.0197111775881602 0.0027484886736707
RALBP1 0.0413280676265209 0.0192919376501977 NA 0.0220361299763232 0.0027441923261255
DGCR2 0.0853184440333052 0.0412959112427486 0.0135679660168511 0.0304545667737055 0.00272662154780801
MAGOHB 0.0430979618173092 0.020190622614542 NA 0.0229073392027672 0.0027167165882252
FBLN1 0.0512927306116892 0.0242996657542147 0.00771484891975383 0.0192782159377207 0.00269339910325983
SERPIND1 0.0646686152156743 0.0309953403900926 0.017668241840705 0.0160050329848767 0.0026779344354891
TMEM101 0.0501804996265245 0.0237587347202801 NA 0.0264217649062444 0.0026630301859643
TACC3 0.0373792508634302 0.0173759480609376 NA 0.0200033028024926 0.002627354741555
MIOS 0.0744463002540337 0.0359124308418638 0.0204915843776128 0.0180422850345571 0.0026214385703061
MYSM1 0.0445915905375785 0.0209995333992385 NA 0.02359205713834 0.00259252373910149
MAIP1 0.0302733520006263 0.0138611743967132 0.00454414322400243 0.0118680343799107 0.00255100320719993
DDX60L 0.0258503825144998 0.0116610000208569 NA 0.0141893824936429 0.002528382472786
MGMT 0.0345267302232664 0.01601143962555 NA 0.0185152905977164 0.0025038509721664
POLI 0.00849029611738494 0.00299554328145024 0.00165635764365324 0.00383839519228146 0.00249920955448446
TMEM61 0.0394533378367718 0.0184799942799291 NA 0.0209733435568427 0.0024933492769136
ADAM11 0.0347174296458644 0.0161170977534388 NA 0.0186003318924256 0.0024832341389868
WNT2B 0.0525913508465029 0.0250542836139601 0.0090166355710235 0.0185204316615193 0.0024827836185827
KIAA1328 0.0785932177273356 0.0380565191089129 0.0100884097700644 0.0304482888483583 0.00248017950950979
TMEFF2 0.0202431672909731 0.00889811674925789 NA 0.0113450505417152 0.00244693379245731
NDFIP2 0.0662796723711996 0.0319175755524082 0.0181928352976412 0.0161692615211502 0.0024445212663832
TCF4 0.00800188761443865 0.00278282539013597 0.00162363300240642 0.00359542922189626 0.00243623683416671
ZNF69 0.0188041403693398 0.00819705538062587 NA 0.0106070849887139 0.00241002960808803
DCPS 0.065420914223792 0.0315127545567511 0.015798200351868 0.0181099593151729 0.00239540511028979
PPP1R10 0.0273850575815637 0.0125083232050336 0.0148767343765301 NA 0.0023684111714965
VWA5A 0.0268369773559056 0.0122470902815409 NA 0.0145898870743647 0.0023427967928238
NMNAT3 0.0404220144887471 0.0190404832918852 NA 0.0213815311968619 0.0023410479049767
EPM2AIP1 0.0297977729189182 0.0137283936798409 0.00486729890940207 0.0112020803296752 0.00234098555923637
MRPS10 0.0832401885889688 0.0404630541903377 0.0427771343986311 NA 0.00231408020829341
TOGARAM1 0.0295660563916842 0.0136280199784954 0.0159380364131888 NA 0.0023100164346934
ZNF317 0.0372309097671288 0.0174655685209336 NA 0.0197653412461952 0.0022997727252616
TSSC4 0.0811413300141257 0.039423886723975 0.0180270935458621 0.0236903497442886 0.00229355656617569
TSPAN18 0.0655202872601271 0.0316183582675826 0.0105441055927452 0.0233578233997993 0.00228357072496189
ZFAND4 0.0367659384136803 0.0172548945088707 NA 0.0195110439048096 0.0022561493959389
HTRA1 0.0617213734390197 0.0297487557664348 0.00860453578005727 0.0233680818925276 0.00222386190615007
PPM1J 0.0353202211401577 0.0165515527873926 NA 0.0187686683527651 0.0022171155653725
MTMR14 0.0394658860384462 0.0186250101513826 NA 0.0208408758870636 0.002215865735681
PRIM2 0.0469949981918429 0.022400157995434 0.00746449685786821 0.0171303433385407 0.00219468220097491
LZTS3 0.0389592183029407 0.0183881530044318 NA 0.0205710652985089 0.00218291229407711
COPS9 0.0542579992262641 0.0260394862402353 0.00948185067285345 0.0187366623131753 0.00217902674579345
AKAP6 0.0226520301947307 0.0102378795481743 NA 0.0124141506465564 0.0021762710983821
MFSD4A 0.0293205114573117 0.0135721896455127 0.015748321811799 NA 0.0021761321662863
BACH2 0.031965209851249 0.0148982390078594 NA 0.0170669708433896 0.0021687318355302
ASTN2 0.056688717164622 0.0272612682408026 0.00832434999667864 0.0211030989271408 0.00216618068301684
GEMIN7 0.0629206954274634 0.0303801726516483 0.0097404637736378 0.0228000590021773 0.00216035012416679
PPP1R9A 0.062731926566568 0.0302944933984782 0.0121326117858053 0.0203048213822845 0.00214293976961161
TUSC3 0.0419408018557527 0.0199103657727058 0.0220304360830469 NA 0.0021200703103411
TPTE2 0.0398434248759324 0.0188861524996093 NA 0.0209572723763231 0.0020711198767138
CHAT 0.0364795601267639 0.0172072363737478 NA 0.0192723237530161 0.0020650873792683
NIT2 0.0325969204376925 0.0152660794728633 NA 0.0173308409648292 0.0020647614919659
CDK10 0.0369920978791071 0.0174673053307808 0.0195247925483263 NA 0.0020574872175455
MMP15 0.0353994599464696 0.0166952085194806 NA 0.018704251426989 0.0020090429075084
S100A13 0.0392697899644572 0.0186342275852913 0.00672417207675768 0.0139113903024082 0.00200133479387458
DHX9 0.0526973713808981 0.025366073799123 0.00892739524657293 0.0184039023352022 0.00196522378265213
CHST2 0.0302784074437141 0.0141655106082855 0.0161128968354286 NA 0.0019473862271431
ZNF263 0.0600743800958095 0.0290703840491794 0.00937329589931979 0.0216307001473103 0.00193361199745069
CALR 0.0463981595805749 0.0222386726093595 0.00806979381033068 0.0160896931608847 0.00192081436185588
SUDS3 0.098249806357623 0.0481664249157708 0.00763598053901882 0.0424474009028334 0.00191695652608143
GPAM 0.0784011983664157 0.0382461362768157 0.00803803786716351 0.0321170242224365 0.0019089258127843
TG 0.0598573752022333 0.028979001614365 0.0104068295570054 0.0204715440308629 0.0018993719735033
FICD 0.0476140293645361 0.0228587662039187 NA 0.0247552631606174 0.0018964969566987
CFAP97 0.0364393762316895 0.0172786301018636 NA 0.0191607461298259 0.0018821160279623
KLHL25 0.030841784125453 0.0144802079083532 NA 0.0163615762170998 0.0018813683087466
MPND 0.0389910719782214 0.0185753593808098 NA 0.0204157125974116 0.00184035321660179
TPH1 0.0265220679129359 0.0123442830394598 NA 0.0141777848734761 0.0018335018340163
STK32A 0.0330868646349951 0.0156327485739547 NA 0.0174541160610404 0.0018213674870857
INVS 0.205713313723422 0.101953044841767 0.075929954009061 0.0278303148725942 0.0018072240398882
WDR47 0.0298662431678614 0.0140317690575779 0.0158344741102835 NA 0.0018027050527056
PFN2 0.0384574623760944 0.0183443639889629 NA 0.0201130983871315 0.0017687343981686
PIBF1 0.0349290337551114 0.0166023311246406 NA 0.0183267026304708 0.0017243715058302
SDF4 0.0367822412493452 0.0175463325550969 NA 0.0192359086942483 0.0016895761391514
BEND5 0.179590115348888 0.0889691017545385 0.074190651558328 0.0164303620360213 0.00165191183981081
SLC9C1 0.0336636609909215 0.0160103866662636 0.0176532743246579 NA 0.0016428876583943
RNF114 0.0246645450789586 0.0115211600446952 0.0131433850342634 NA 0.0016222249895682
LYPD6 0.0243132475767082 0.0113626175365876 NA 0.0129506300401206 0.001588012503533
INSR 0.0516449124960118 0.0250405980446766 NA 0.0266043144513352 0.0015637164066586
SPPL3 0.0425158070709511 0.0204767619867403 NA 0.0220390450842108 0.0015622830974705
RALGAPB 0.0332398005067694 0.0158532523216118 NA 0.0173865481851576 0.0015332958635458
WTIP 0.0856299583610442 0.0420517645964428 0.011790051880565 0.0317881418840364 0.00152642916815859
AFF3 0.0382986757667273 0.0183894528658144 NA 0.0199092229009129 0.0015197700350985
MICOS10 0.0383621168819464 0.0184233782787425 NA 0.0199387386032039 0.0015153603244614
KBTBD11 0.0503881949567504 0.0244534246287057 0.00877511565231348 0.0171596546757312 0.00148134569933898
LPP 0.0307846772548738 0.0146742467104919 NA 0.0161104305443819 0.00143618383389
P3H4 0.0361486290012687 0.0173580722246844 NA 0.0187905567765843 0.0014324845518999
LRRIQ3 0.099707554787761 0.0491476776519332 0.0281102320222461 0.0224496451135817 0.00141219948389459
SCLT1 0.0518701903744301 0.0252433199291372 0.00843321208624792 0.018193658359045 0.00138355051615572
ZBED6 0.0301828912767656 0.0144071231154794 0.0157757681612862 NA 0.0013686450458068
NDUFA6 0.00478314323741613 0.00171040267004685 NA 0.00307274056736928 0.00136233789732243
CAB39 0.0337240654718519 0.0161808863829208 NA 0.0175431790889311 0.0013622927060103
ADAMTSL1 0.0305349546980658 0.0146429192965766 0.0158920354014892 NA 0.0012491161049126
SPATA33 0.0338595967788695 0.0163062572306666 NA 0.0175533395482029 0.0012470823175363
EID3 0.0307084098295728 0.0147325944081834 0.00391449657499732 0.0120613188463921 0.00124322101320602
VPS26C 0.0503457592598333 0.0245559811864627 0.0079706885917501 0.0178190894816205 0.0012337968869079
EAF1 0.055465441331535 0.0271241982669587 0.00899694130840656 0.0193443017561697 0.00121704479761756
GATC 0.0452170240731397 0.0220004154113209 0.00705400637420861 0.0161626022876102 0.00121619325049791
FGFR2 0.103853392604327 0.0513479472421194 0.0344208543987007 0.0180845909635071 0.0011574981200884
BOLA2 0.0325986403247346 0.0157216746476059 0.0168769656771287 NA 0.0011552910295228
FGD6 0.036422596921698 0.0176684404410585 NA 0.0187541564806395 0.001085716039581
PANK2 0.0384398327819518 0.0186912073077045 NA 0.0197486254742473 0.0010574181665428
TPST2 0.0358246482970727 0.0173863897469743 NA 0.0184382585500984 0.0010518688031241
TTC13 0.0552375938942769 0.0271038742074818 0.00889868523835979 0.0192350344484353 0.00102984547931329
DNAJB14 0.0232535705591222 0.0111536818198099 NA 0.0120998887393123 0.000946206919502403
CYB561A3 0.0670966758371564 0.033081405490515 0.0105451327213486 0.0234701376252928 0.000933864856126398
LKAAEAR1 0.0459885062134239 0.0225439904944066 NA 0.0234445157190173 0.000900525224610704
CLSTN1 0.0591305900970308 0.0291212003693427 0.00897509636987959 0.0210342933578085 0.000888189358345393
PDSS1 0.0378411557025389 0.0184841067085774 NA 0.0193570489939615 0.000872942285384107
SAMD4B 0.0885638302768797 0.0438513934165967 0.0197943556229581 0.0249180812373249 0.000861043443686302
DSN1 0.0287606850564817 0.0139729207584995 0.0147877642979822 NA 0.000814843539482701
ZDHHC13 0.0281115447151865 0.0136483934849134 NA 0.0144631512302731 0.0008147577453597
TEF 0.00924904369405943 0.00426139209163201 NA 0.00498765160242742 0.000726259510795409
NOTCH2 0.0386321400970672 0.018959766449489 NA 0.0196723736475782 0.000712607198089195
PPP1R14C 0.0571022127862676 0.0282096394247612 0.00922967854336398 0.0196628948181424 0.000682933936745178
CFAP44 0.0806046671846362 0.0399654286616191 0.0217802344645633 0.0188590040584538 0.000673809861398006
TYW5 0.0314507032407936 0.0153915318196606 0.00533792244330977 0.0107212489778232 0.00066763960147237
YEATS4 0.092192806914903 0.0457713371709317 0.0278550488499847 0.0185664208939866 0.0006501325730396
POLE2 0.0667362931218441 0.033045744981435 0.0098526469541087 0.0238379011863004 0.000644803158974097
TCFL5 0.0273584284863789 0.0133764234715802 NA 0.0139820050147987 0.000605581543218499
MIEF1 0.0307460953862796 0.0150893670691349 0.0156567283171447 NA 0.000567361248009799
AGBL3 0.0347687790113645 0.0171175252633554 NA 0.0176512537480091 0.000533728484653703
TMEM233 0.0501713318292845 0.0248209576807422 0.00712239259253877 0.0182279815560035 0.000529416467800074
MRTFA 0.012885384398884 0.0061813556699698 0.00156380738868178 0.0051402213402324 0.00052267305894438
MAP6 0.0279050513986169 0.0136972642256815 0.0142077871729354 NA 0.0005105229472539
ARPC3 0.0244748009448082 0.0119870252580329 0.0124877756867753 NA 0.0005007504287424
IGF2R 0.0899614471289502 0.0447584361447557 0.0126588710437041 0.0325441399404904 0.000444574839438799
CRIM1 0.053730316217768 0.0266468234190683 0.00603999738485117 0.0210434954138485 0.000436669379631369
L3MBTL3 0.0301792774204509 0.0148717350413822 0.0153075423790687 NA 0.0004358073376865
PPP1R13B 0.0231427225352567 0.0113742128802394 0.0117685096550173 NA 0.0003942967747779
INCA1 0.0645193011604516 0.0320811208414638 0.00872824707362419 0.0237099332453636 0.000357059477523985
C11orf54 0.166785195621879 0.0832347880608003 0.0210934268271201 0.0624569807339587 0.000315619500278502
CENPV 0.0316559855325483 0.0156731793742338 NA 0.0159828061583145 0.000309626784080697
DGKD 0.0238351780250541 0.0117744011623755 NA 0.0120607768626786 0.000286375700303099
NECAB2 0.0657608950583212 0.0327383259529961 0.00929735319762504 0.0237252159077001 0.000284243152329042
PAQR9 0.0346174040449181 0.0171730503000193 NA 0.0174443537448988 0.000271303444879502
GRIA2 0.26390091892259 0.131815508260192 0.0198406706005395 0.112244740061859 0.000269902402206479
ARMH1 0.116824763430608 0.0582793131294501 0.0333882501321147 0.0251572001690436 0.000266137171708203
INAFM1 0.0327966455242422 0.0162736485749682 NA 0.016522996949274 0.000249348374305805
CSDC2 0.00834002601756778 0.00405930397621268 0.00105380022231882 0.00322692181903628 0.00022141806514242
NEIL2 0.078278851657015 0.0390329134941129 0.00973893351362321 0.0295070046492789 0.000213024668789211
MAPK4 0.0306069867358205 0.0152024144930827 NA 0.0154045722427378 0.0002021577496551
IQCH 0.0479069336191848 0.0238762093809841 0.00739257822687189 0.0166381460113288 0.000154514857216584
AGER 0.000181597556661806 1.82329366774647e-05 0.000163364619984341 NA 0.000145131683306876
STEAP3 0.0601854460550066 0.030023026365122 0.0128972574146186 0.017265162275266 0.0001393933247626
ATF6B 0.000300371421355972 8.41157649758006e-05 0.000216255656380171 NA 0.00013213989140437
SWSAP1 0.0369116586800933 0.0184185622753654 NA 0.0184930964047279 7.4534129362501e-05
NFKBIL1 3.67801037870486e-05 0 4.45288599881799e-06 3.23272177882306e-05 3.67801037870486e-05
ABHD16A 1.39445531839311e-05 0 4.03829545658763e-06 9.90625772734344e-06 1.39445531839311e-05
AGPAT1 2.40413313675747e-05 7.49183140025256e-06 4.39518716655041e-06 1.21543128007717e-05 9.05766856706955e-06
LY6G5C 2.36425213872016e-05 7.66655396089444e-06 4.90055185953242e-06 1.10754155667747e-05 8.30941346541268e-06
ATP6V1G2 1.77635683940025e-14 0 1.77635683940025e-14 0 1.77635683940025e-14
AS3MT 0 0 0 0 0
BAG6 0 0 0 0 0
BORCS7 0 0 0 0 0
CFAP43 0 0 0 0 0
COL17A1 0 0 0 0 0
EIF4EBP3 0 0 NA 0 0
GSTO2 0 0 0 NA 0
HBEGF 0 0 0 0 0
HLA-C 0 0 0 0 0
IK 0 0 NA 0 0
ITPRIP 0 0 0 NA 0
MMP16 0 0 0 NA 0
MSH5 0 0 NA NA 0
NEURL1 0 0 0 NA 0
NRG2 0 0 0 0 0
NT5C2 0 0 0 0 0
PCDHA12 0 0 0 0 0
PCDHA4 0 0 0 0 0
PCDHA9 0 0 0 0 0
PCDHB14 0 0 NA NA 0
PCDHB16 0 0 0 0 0
PCDHB7 0 0 0 0 0
PCDHB9 0 0 0 0 0
SFR1 0 0 0 0 0
SLK 0 0 0 0 0
SRA1 0 0 0 0 0
SUFU 0 0 NA NA 0
WBP1L 0 0 0 0 0
ZMAT2 0 0 0 0 0
PPT2 2.55619485924897e-05 1.40765033740387e-05 NA 1.1485445218451e-05 -2.5910581555877e-06
CLIC1 1.43014539855102e-05 9.83815173416502e-06 4.46330225134517e-06 NA -5.37484948281985e-06
RHPN1 0.0537472621785852 0.0268834456689733 0.00750000546814944 0.0193638110414625 -1.96291593613576e-05
UTP6 0.0558980340380391 0.0279674539471636 0.00958038658526639 0.0183501935056091 -3.68738562881096e-05
HDAC9 0.0623708389019757 0.0312121538786474 0.00875264875339976 0.0224060362699285 -5.34688553191429e-05
CHCHD6 0.0297285274934377 0.0148923204481446 NA 0.0148362070452931 -5.61134028515022e-05
SEC24D 0.0512106926068531 0.0256561885896699 0.0108163908408436 0.0147381131763396 -0.000101684572486702
EGFL8 0.000157114271493341 0.000137985863413292 7.80473018691108e-06 1.1323677893138e-05 -0.000118857455333243
TACC2 0.046999892460537 0.0235858195415625 NA 0.0234140729189745 -0.000171746622588002
FA2H 0.0812390978394818 0.0407123664825406 0.0165609476779011 0.0239657836790401 -0.000185635125599395
SLC6A3 0.0599574249152039 0.0300727484573905 0.00947453402775966 0.0204101424300537 -0.000188071999577141
RSPH3 0.0576005151856266 0.0289295849044279 0.00866810077170421 0.0200028295094945 -0.000258654623229188
RASEF 0.0418746980120621 0.021074280671831 0.00699524344335267 0.0138051738968784 -0.000273863331599934
MSI2 0.0187862929232267 0.00953604737471225 0.0092502455485145 NA -0.000285801826197751
MRPL28 0.06487230336521 0.0325884105313752 0.00956485011475305 0.0227190427190817 -0.000304517697540446
SLC6A1 0.0420454090697831 0.0212060956078071 0.020839313461976 NA -0.0003667821458311
PIK3C3 0.0329417210139271 0.0166760853333104 0.0162656356806167 NA -0.000410449652693698
ACP2 0.0957468073697674 0.0480804725414329 0.0339333434419464 0.0137329913863881 -0.000414137713098395
MFSD14A 0.0389496122669547 0.019688187259821 NA 0.0192614250071337 -0.000426762252687299
PDZD9 0.0524025803838713 0.0264535177320313 0.00863026865608041 0.0173187939957596 -0.000504455080191292
PDS5A 0.0457431808588916 0.0231244613115782 NA 0.0226187195473134 -0.000505741764264801
ELAC2 0.048928196523923 0.0247170422054352 0.00953073790035774 0.0146804164181301 -0.000505887886947359
RNF43 0.0563704176734784 0.0284385508874359 0.00555818572525735 0.0223736810607852 -0.000506684101393352
LDAH 0.0720506501329007 0.0363040024577184 0.0108349535300436 0.0249116941451387 -0.000557354782536101
MYO1D 0.134458371903654 0.0675086916580464 0.0213445996188683 0.0456050806267391 -0.000559011412438998
ITFG2 0.0434664050415994 0.022035943685198 NA 0.0214304613564014 -0.000605482328796599
VPS37A 0.0318598620470123 0.0162578291180981 NA 0.0156020329289142 -0.000655796189183898
ABCD4 0.0417561743708634 0.021210597455536 NA 0.0205455769153274 -0.000665020540208595
TSPAN33 0.0227264196800088 0.0117143654744719 0.0110120542055369 NA -0.000702311268935
WDR18 0.133922311614833 0.0673151344155523 NA 0.0666071771992807 -0.000707957216271593
RAD50 0.0593745155555028 0.0300605325686903 0.0103063601829519 0.0190076228038606 -0.000746549581877802
LHPP 0.0561333398638166 0.0284450141101744 0.00851864771012512 0.0191696780435171 -0.000756688356532177
BAHD1 0.0553350359219176 0.0280476149600158 0.0129362817203582 0.0143511392415436 -0.000760193998114
ZNF554 0.0527276582114368 0.026744997948754 0.00530602852179163 0.0206766317408912 -0.000762337686071167
ABLIM2 0.0277342519859728 0.0142533924112445 0.0134808595747283 NA -0.000772532836516203
RCL1 0.0400082588923781 0.0204061653141217 NA 0.0196020935782564 -0.000804071735865303
C2CD5 0.0389826213339375 0.0199001037517458 NA 0.0190825175821917 -0.000817586169554102
ZNF460 0.038608893296865 0.0197286508950429 0.0188802424018221 NA -0.000848408493220806
ISCU 0.0625441581144255 0.0317141489866679 0.00848071375229331 0.0223492953754643 -0.000884139858910282
MSX1 0.0689798130380176 0.0349413877618779 0.00946723005548589 0.0245711952206538 -0.000902962485738207
PARPBP 0.0564852844159553 0.0286961328990992 0.00838849629390814 0.019400655222948 -0.000906981382243065
TTLL6 0.0325715015707081 0.0167516782099836 NA 0.0158198233607245 -0.000931854849259103
DMKN 0.0588989778973298 0.029925564354646 NA 0.0289734135426838 -0.000952150811962198
ZSWIM9 0.0338493356298028 0.0174047925625526 0.0164445430672502 NA -0.0009602494953024
EXOSC10 0.0324466344559512 0.0167052171981975 NA 0.0157414172577537 -0.000963799940443801
SEC61A2 0.0721906055571411 0.0365827205152517 0.0133578369917512 0.0222500480501382 -0.000974835473362301
SNAPC5 0.0795588631983956 0.0402980664984105 0.0143842088874319 0.0248765878125532 -0.0010372697984254
