genename PIP_sum PIP_0hr_nmglut PIP_1hr_nmglut PIP_6hr_nmglut PIP_diff
C2orf80 0.0838327362959975 0.00366524597533668 0.0459685496512624 0.0341989406693984 0.0765022443453241
ENTR1 0.0840351659140836 0.00376735494699132 0.0436371410310587 0.0366306699360336 0.076500456020101
SUDS3 0.0905193078513658 0.00701778348039261 0.0470692669149633 0.0364322574560099 0.0764837408905806
SIGIRR 0.0845469306007654 0.00407689497302544 0.0409356289206827 0.0395344067070573 0.0763931406547146
AP5M1 0.0835470465108994 0.00359650290547675 0.0455323267371913 0.0344182168682313 0.0763540406999458
ABI1 0.0828124225031196 0.00326509527104202 0.044604696637679 0.0349426305943986 0.0762822319610356
ACBD7 0.0822789364673788 0.00301385306359614 0.0428489932462803 0.0364160901575024 0.0762512303401866
GPC6 0.0851514850289484 0.00447462503297535 0.0452917327205928 0.0353851272753802 0.0762022349629977
ZNF471 0.0831488916436729 0.00347807257981869 0.0458716126588313 0.0337992064050229 0.0761927464840355
LHPP 0.0850055207246616 0.0044363687166088 0.0467935338955824 0.0337756181124704 0.076132783291444
MZT1 0.0851006404207376 0.00449694049627236 0.0422573244146793 0.0383463755097859 0.0761067594281928
ANKRD55 0.0891840330372393 0.00656463086205472 0.0430826097196871 0.0395367924554975 0.0760547713131299
DBF4B 0.0829687085465695 0.00347042449729496 0.0457724863204032 0.0337257977288713 0.0760278595519795
MYO6 0.0829025955273426 0.00345532380102964 0.0457431780965603 0.0337040936297527 0.0759919479252834
SLC8A1 0.161491934234924 0.0427585572134476 0.0505614782141717 0.0681718988073045 0.0759748198080286
SNX31 0.0828493630604213 0.00346945414264988 0.0435855813069346 0.0357943276108368 0.0759104547751215
PIK3CB 0.108945427741988 0.0165183270126916 0.057967680366997 0.0344594203622993 0.0759087737166047
SERPINB9 0.0829972974967975 0.00358527710362899 0.0447714894137093 0.0346405309794592 0.0758267432895395
KY 0.0851812983712983 0.00469613603674701 NA 0.0804851623345513 0.0757890262978043
MMUT 0.0845491675569297 0.00440543207888111 0.042468406804086 0.0376753286739626 0.0757383033991675
GIGYF2 0.0959067732313265 0.0101126169178982 0.0500537611928315 0.0357403951205968 0.0756815393955301
UCHL5 0.083701343470474 0.00401256846937415 0.0451245466530725 0.0345642283480274 0.0756762065317257
PTPRS 0.0816977996132687 0.00301148231653103 0.0786863172967377 NA 0.0756748349802067
SLC2A9 0.0824531124005036 0.0033977242509885 0.0456971322833194 0.0333582558661957 0.0756576638985266
ATP11A 0.088253011986375 0.0063018090806799 0.0819512029056951 NA 0.0756493938250152
PCP4L1 0.098898293309517 0.0116340130830176 0.0553408531458967 0.0319234270806027 0.0756302671434818
CPVL 0.0842558188958808 0.00433330829575951 0.049446349942105 0.0304761606580163 0.0755892023043618
ANKRD42 0.0831117748368058 0.00377302564251625 0.0480777858813349 0.0312609633129547 0.0755657235517734
SETD7 0.0809646013011338 0.00272855188443399 0.0484638940816706 0.0297721553350292 0.0755074975322658
C1QTNF7 0.0822054263046531 0.00340037781798286 0.0453741935001495 0.0334308549865207 0.0754046706686873
JCAD 0.0818976123821464 0.00325024828269682 0.0465210573987549 0.0321263067006947 0.0753971158167528
GHSR 0.0875787409593311 0.00610899644051799 0.0485059619637906 0.0329637825550225 0.0753607480782951
CYB5A 0.0851726518986845 0.00495926549413361 0.0528405062815501 0.0273728801230008 0.0752541209104173
PCSK1 0.0820786300783592 0.00344183619277516 0.0453270834746118 0.0333097104109722 0.0751949576928088
L3MBTL4 0.0828164885947795 0.00381804543161501 0.040850564426158 0.0381478787370065 0.0751803977315495
NSMCE3 0.08209034438889 0.00346776039126673 0.0458882451000374 0.0327343388975859 0.0751548236063566
CHMP4A 0.0837604993950491 0.00431084738258458 0.0794496520124645 NA 0.0751388046298799
KANK3 0.0818756397606098 0.00339491080907761 0.0451878531615871 0.0332928757899451 0.0750858181424546
FNIP2 0.0822599521351676 0.00358892012973477 0.0436857868531839 0.0349852451522489 0.075082111875698
ZNF558 0.0825069224803333 0.00372351397913351 0.044427488770134 0.0343559197310658 0.0750598945220663
RNASEL 0.0824002920890554 0.00368607503475393 0.0429200909933085 0.035794126060993 0.0750281420195476
ITPKC 0.0833207354645939 0.00419094973405232 0.043479521568588 0.0356502641619536 0.0749388359964893
PPM1K 0.0847807775579077 0.00492340124746205 0.0402110797067569 0.0396462966036887 0.0749339750629835
SLC9C2 0.080893061214711 0.00302325045924146 0.0419868140175204 0.0358829967379491 0.074846560296228
ETFDH 0.0815309467517586 0.00334809570205186 0.0456136878396504 0.0325691632100563 0.0748347553476548
TMF1 0.0853525020079366 0.00526572836801575 0.0434600178832332 0.0366267557566877 0.0748210452719052
RAP1B 0.0819318511082347 0.00355585292548399 0.0452977722437312 0.0330782259390195 0.0748201452572667
EAF1 0.08210767944413 0.0036484947407589 0.0450255917987344 0.0334335929046367 0.0748106899626122
C10orf95 0.0833518443404413 0.004295162025855 0.0526029659531199 0.0264537163614664 0.0747615202887313
GRIN2D 0.0834149920920672 0.00436297504093042 0.0419881676117727 0.0370638494393641 0.0746890420102064
FAM171A1 0.0820171283194054 0.00366467846606078 0.0482878110848046 0.03006463876854 0.0746877713872838
ATG7 0.0821288614247202 0.00372934895711863 0.0442266138419665 0.0341728986256351 0.074670163510483
TRIM45 0.0854756811006191 0.00541425576278665 0.0479187437974746 0.0321426815403579 0.0746471695750459
POGLUT2 0.0921788474402091 0.00878987633170203 0.0494130317501375 0.0339759393583696 0.0745990947768051
CRY1 0.0816862393168711 0.00355302532731649 0.0416337412440384 0.0364994727455162 0.0745801886622381
ZNF786 0.0919911408313611 0.00872930139410089 NA 0.0832618394372602 0.0745325380431593
HDLBP 0.0956887519465977 0.0105931914098528 0.0480741211087569 0.037021439427988 0.0745023691268921
CLYBL 0.10129502725997 0.0134169622485532 0.0420939202547895 0.0457841447566274 0.0744611027628637
KLHL7 0.0860819141856975 0.00583029044561545 0.0418855855810244 0.0383660381590576 0.0744213332944666
WFIKKN1 0.0868924968724941 0.00624003905808179 0.0456104449612132 0.0350420128531991 0.0744124187563305
FBXO25 0.0800216052326321 0.00288696239732056 0.0469510542811155 0.030183588554196 0.0742476804379909
CENPP 0.0809743928678377 0.0033831149717749 0.0446819095362183 0.0329093683598445 0.0742081629242879
BCDIN3D 0.0786959523826306 0.00225287541369679 0.0389985316086795 0.0374445453602543 0.074190201555237
NGRN 0.0814790040774781 0.00365987896293363 0.0485395340550888 0.0292795910594557 0.0741592461516109
GCC2 0.0808683571367183 0.00336453469166398 0.0465647844291053 0.030939038015949 0.0741392877533903
RETREG1 0.0918950978339012 0.00889612179861021 0.0460978895509583 0.0369010864843327 0.0741028542366808
MC1R 0.0786630766713719 0.00228711297138229 0.0365841629757339 0.0397918007242557 0.0740888507286073
SAYSD1 0.0818854126084212 0.00393979800138156 0.0470826140160858 0.0308630005909538 0.074005816605658
SLC17A7 0.0834652528979331 0.00473731791677756 0.0787279349811555 NA 0.0739906170643779
STK33 0.0805601288983142 0.00328783538391164 0.0445167170906516 0.032755576423751 0.073984458130491
DCTD 0.0820961136772892 0.00406249651093005 0.048312758016428 0.0297208591499311 0.0739711206554291
G3BP2 0.0828241526105316 0.00447192977353217 0.0442522640612181 0.0340999587757813 0.0738802930634672
SPATA6 0.080708606691914 0.00343064763546275 0.045021982302607 0.0322559767538443 0.0738473114209885
KLHL36 0.0805293832918391 0.00335076967317427 0.0442453092253747 0.0329333043932901 0.0738278439454905
NDUFAF5 0.0818706562853732 0.00402563427094793 0.0429886568380414 0.0348563651763839 0.0738193877434774
RAC1 0.0798394492752734 0.00301212945386786 0.0409796090052732 0.0358477108161323 0.0738151903675376
RPS21 0.0881795925117988 0.0072129251917622 0.0460778043291813 0.0348888629908553 0.0737537421282744
C20orf204 0.0790749195708127 0.00268540246837246 0.0465521053181198 0.0298374117843204 0.0737041146340677
ZFP30 0.0871378092635427 0.00674634766515958 0.0803914615983831 NA 0.0736451139332235
ELP4 0.0804057646029965 0.00341375096041918 0.0431596280296134 0.0338323856129639 0.0735782626821581
IGSF22 0.0878073814738761 0.00711779001880653 0.0521021426958741 0.0285874487591955 0.0735718014362631
NRF1 0.079910860332023 0.00318618786826796 0.0438727834238614 0.0328518890398936 0.073538484595487
FTO 0.0811332221148899 0.00379801486520304 0.0429070352605151 0.0344281719891718 0.0735371923844839
APP 0.0835907127105594 0.00504141000491221 0.0428812198600438 0.0356680828456034 0.073507892700735
ZNF784 0.0852747495731551 0.00593330763940125 0.0469721010275538 0.0323693409062001 0.0734081342943526
RAMP1 0.0799921447310608 0.00329673774011852 0.0441256098384923 0.03256979715245 0.0733986692508238
FRA10AC1 0.0799412246274614 0.00327455994900394 0.0440790615566154 0.0325876031218421 0.0733921047294536
DYM 0.0824085531208018 0.00454017468156787 0.0778683784392339 NA 0.073328203757666
PITRM1 0.0781255429995877 0.0024280480592539 0.0420974958195918 0.033599999120742 0.0732694468810799
HS1BP3 0.0809243960397991 0.00384012206573858 0.0434523813374922 0.0336318926365683 0.0732441519083219
MSH3 0.0801120745622211 0.00343633608702953 0.0449583227813711 0.0317174156938205 0.0732394023881621
MAP3K9 0.0801147722819447 0.00347837274949359 0.0395523040706084 0.0370840954618427 0.0731580267829575
GATM 0.0803763753421644 0.00362111883663907 0.0402823473871057 0.0364729091184196 0.0731341376688862
ZNF695 0.105468581174644 0.0161750922009403 0.0501785660404189 0.0391149229332849 0.0731183967727635
HDHD3 0.0797713330614185 0.00333263681196772 0.0439853395451164 0.0324533567043344 0.0731060594374831
R3HDM1 0.0796255104660706 0.00330141623172575 0.0435800552366698 0.032744038997675 0.0730226780026191
PIWIL1 0.0795367548753259 0.00325916410684946 0.0446221697707557 0.0316554209977207 0.0730184266616269
USP12 0.0928054374346519 0.00990615660344085 0.0497852771686232 0.0331140036625879 0.0729931242277702
HSD17B12 0.0793459785465206 0.00323496848414306 NA 0.0761110100623775 0.0728760415782344
PREX2 0.0785756795191088 0.00289116414206403 0.0456700670337613 0.0300144483432835 0.0727933512349808
PCK1 0.0799675756285329 0.00361507219577006 0.0429867864408448 0.033365716991918 0.0727374312369928
ZNF691 0.0806790472099641 0.00399200507107478 0.043980555712498 0.0327064864263913 0.0726950370678145
NEK7 0.0796001437359433 0.00348343129418838 0.045481176043802 0.0306355363979529 0.0726332811475665
CYP4V2 0.0791832131429153 0.00328318967772767 0.0439726017451932 0.0319274217199944 0.0726168337874599
CCDC7 0.0844252656464036 0.00590704752679661 0.0460042717773381 0.0325139463422689 0.0726111705928104
UVRAG 0.0789484993259847 0.0032218622998843 0.0415322348558593 0.0341944021702411 0.0725047747262161
CASP6 0.0810915638873555 0.00432567300224773 0.0401340413510688 0.036631849534039 0.0724402178828601
TCAP 0.0794223605444398 0.00354109564188965 0.0394664989251091 0.036414765977441 0.0723401692606604
LDB3 0.079509514866598 0.00361446764921114 0.0435896014946765 0.0323054457227104 0.0722805795681758
RSPH4A 0.0852741984289123 0.00650266396238819 0.0437668949548389 0.0350046395116852 0.0722688705041359
TSPO 0.0805258529602738 0.00414287049473272 0.0763829824655411 NA 0.0722401119708084
PEX7 0.0795949749973017 0.00368121228590779 0.0425224665707089 0.033391296140685 0.0722325504254861
ZFP90 0.0792853276163632 0.00355398678481467 0.0461388804584717 0.0295924603730768 0.0721773540467338
PANO1 0.0785853891166418 0.00324697054367629 0.0419128870354809 0.0334255315374846 0.0720914480292892
CRABP1 0.0782441551161025 0.00314092089095142 0.0446938988364594 0.0304093353886917 0.0719623133341997
GLT1D1 0.0821296901567682 0.00508796148362978 NA 0.0770417286731384 0.0719537671895086
IFT27 0.088568742020123 0.00830781502116462 0.0465159997364121 0.0337449272625463 0.0719531119777938
UNC5C 0.0787555864956157 0.00341723197484867 0.0450806235822036 0.0302577309385634 0.0719211225459183
SLC39A14 0.0811796224805629 0.00464635685958892 0.0420748282249256 0.0344584373960484 0.0718869087613851
EIF3B 0.075128736225858 0.001642288326833 0.0204662299438571 0.0530202179551679 0.071844159572192
MED10 0.0775593047337676 0.00287020497154367 0.0467457313176141 0.0279433684446098 0.0718188947906802
RPL3 0.0768613824487195 0.00252457298603215 0.0337763380190106 0.0405604714436767 0.0718122364766552
ANKRD26 0.0784843617438931 0.00335693993518782 0.0433953878972229 0.0317320339114824 0.0717704818735175
CNIH3 0.0780280791612891 0.0031330177930694 NA 0.0748950613682197 0.0717620435751503
GRPEL2 0.0803311689568917 0.00428530392523396 0.0437148474308258 0.0323310176008319 0.0717605611064237
HIVEP2 0.0794654781049269 0.00388143409644981 0.0370075977556265 0.0385764462528506 0.0717026099120273
RBFOX1 0.0785344342046404 0.00341977879490507 0.0454536353592994 0.0296610200504359 0.0716948766148302
INSR 0.130699626714961 0.0295179324896192 0.101181694225342 NA 0.0716637617357228
PRKAA2 0.0792065609468055 0.00378845284470741 0.0413132665236204 0.0341048415784777 0.0716296552573907
ZC2HC1A 0.0792226747880856 0.00380352131039452 0.0436262775467433 0.0317928759309478 0.0716156321672966
CNTN1 0.0812564880281008 0.00482065960941247 0.0440128629323551 0.0324229654863332 0.0716151688092758
NEDD4 0.0770857683327284 0.00273570399925471 0.0354536339665139 0.0388964303669598 0.071614360334219
ZNF14 0.0787188978505758 0.00355788552413949 0.0402505266179566 0.0349104857084797 0.0716031268022968
CFAP54 0.0823507470105103 0.00537687282371613 0.0437803884348932 0.033193485751901 0.0715970013630781
LPCAT2 0.0817563616963164 0.00509903201174156 0.0443030712758122 0.0323542584087626 0.0715582976728332
NRN1 0.0793630742252742 0.00390582415849317 0.0434178753707521 0.0320393746960289 0.0715514259082878
PKD2L2 0.0779709408445843 0.00323044654798721 0.0547639715027812 0.0199765227938159 0.0715100477486099
LTO1 0.0836527448861919 0.00607580648657136 0.0464966425338068 0.0310802958658137 0.0715011319130491
RAB39A 0.078269910181975 0.00338559622149925 0.0425642258557825 0.0323200881046933 0.0714987177389765
MRPS14 0.0859725577607527 0.00723980095980192 0.0364597332334043 0.0422730235675465 0.0714929558411489
CNIH1 0.08953697523491 0.00902480055535193 0.0454727610506482 0.0350394136289099 0.0714873741242062
CPNE4 0.0786205144091491 0.00360382284392302 0.0426794323723911 0.032337259192835 0.0714128687213031
EMC8 0.0772247007106907 0.00295160612370382 NA 0.0742730945869869 0.0713214884632831
SLC35G1 0.0892211762945827 0.00895144254393532 0.0480322578317518 0.0322374759188956 0.0713182912067121
PLCB4 0.0817684500852505 0.0052573873462205 0.0439190760102555 0.0325919867287745 0.0712536753928095
CDK19 0.0775728891183769 0.00319263856276208 0.0470412251375498 0.027339025418065 0.0711876119928527
DIRAS2 0.081885882943919 0.00540660995466358 0.0441341324518284 0.032345140537427 0.0710726630345918
GALR1 0.077481645005088 0.0032086818666115 0.0427699471140089 0.0315030160244676 0.071064281271865
LRRFIP2 0.0757257593483229 0.00233468192504172 0.0307941070803643 0.0425969703429169 0.0710563954982395
TMEM184A 0.080133179817807 0.00455500189860636 0.0314384615247878 0.0441397163944128 0.0710231760205942
TBXAS1 0.0810454748411839 0.0050189164702672 0.0431321198429476 0.0328944385279691 0.0710076419006495
UTP20 0.0790159326977169 0.0040073459297757 0.0411382424892296 0.0338703442787116 0.0710012408381655
SLC35B4 0.0922419883613482 0.0106586503658942 0.0581336026424298 0.0234497353530242 0.0709246876295598
DRICH1 0.109926840641339 0.0195444417891469 NA 0.0903823988521919 0.070837957063045
RGL4 0.08026166604018 0.00471304597190481 0.0451999697550396 0.0303486503132356 0.0708355740963704
OGFOD1 0.078392784450796 0.00378387443944372 0.0431112283743622 0.0314976816369901 0.0708250355719086
PRR36 0.10660305875927 0.017919428855959 0.0519586606444454 0.0367249692588653 0.0707642010473517
PPARD 0.0833655667351716 0.00631144226696623 0.0399710643404279 0.0370830601277775 0.0707426822012392
TAF1C 0.0782406469032875 0.00375618928688848 NA 0.074484457616399 0.0707282683295105
FOXRED1 0.0779447552070841 0.00363835314029626 0.0378215511032927 0.0364848509634951 0.0706680489264915
MSC 0.108059068167037 0.0187035563283426 0.0531344569072459 0.036221054931448 0.0706519555103513
CCDC13 0.0770565968422589 0.00321588380391014 0.0450265991679529 0.0288141138703959 0.0706248292344387
SRR 0.0793836375557982 0.00446195994168475 0.0378464431760195 0.037075234438094 0.0704597176724287
RIT2 0.0767729859082776 0.00320773757622794 0.0423632184188201 0.0312020299132296 0.0703575107558218
SF3B3 0.0821396945503183 0.00591116329672503 0.0445407222796864 0.0316878089739069 0.0703173679568683
GALNT17 0.090531264732185 0.0102116435925725 0.0448972721203628 0.0354223490192497 0.07010797754704
DLG5 0.0767008474844496 0.00330397426830931 0.0335290207059037 0.0398678525102366 0.070092898947831
STXBP5 0.0752413240036546 0.00264038426544677 0.045566549260151 0.0270343904780568 0.069960555472761
CBR4 0.0777560078589253 0.00395955796853875 0.0425012312535931 0.0312952186367934 0.0698368919218477
FAM118A 0.0761310413531816 0.00317963767385854 0.0420121702734682 0.0309392334058549 0.0697717660054646
CACNG4 0.0759471673327121 0.0030942513373039 NA 0.0728529159954082 0.0697586646581043
DYRK3 0.0836341668591741 0.0069454278900275 0.0350709845679507 0.0416177544011959 0.0697433110791191
CTSC 0.075570189495374 0.00295034246362891 0.041714394990139 0.0309054520416061 0.0696695045681162
CNGB1 0.0768966098218274 0.00362008490267218 0.0449046343856672 0.028371890533488 0.069656440016483
MFSD11 0.0758737718181539 0.00311176812514957 0.0417337167638317 0.0310282869291726 0.0696502355678547
IGFBPL1 0.0754220939183286 0.00292196621398144 0.0438126326059702 0.028687495098377 0.0695781614903658
SFMBT2 0.076010310718977 0.00324438667320848 0.0424666865762231 0.0302992374695454 0.06952153737256
IQCB1 0.0760438707830548 0.00338192211119936 0.0726619486718554 NA 0.069280026560656
SENP5 0.0742174448826094 0.00249273950282303 0.0429763787249665 0.0287483266548199 0.0692319658769634
JMJD7 0.115058606902163 0.0229172796219971 0.092141327280166 NA 0.0692240476581689
DNAH17 0.0815923969758756 0.00620017770031878 0.0460144106152099 0.0293778086603469 0.069192041575238
CELSR2 0.0762210707063007 0.0035616222819318 0.0440900902113579 0.028569358213011 0.0690978261424371
DCBLD2 0.111060624634795 0.0210052488361748 0.0461803808486424 0.0438749949499778 0.0690501269624454
MYRIP 0.0784787825990949 0.00474528037415511 0.0425679756851294 0.0311655265398104 0.0689882218507847
DACT2 0.075646642300406 0.00335305296561494 0.072293589334791 NA 0.0689405363691761
SLC39A9 0.0885700741114029 0.00982897709346708 0.0453620029810539 0.0333790940368819 0.0689121199244687
FPGT 0.0779553922121779 0.00456278533469878 NA 0.0733926068774791 0.0688298215427803
PSMG1 0.0793575099571825 0.00528178760296372 0.0413705471424927 0.0327051752117261 0.0687939347512551
LPIN1 0.0826913072912593 0.00695907857981559 NA 0.0757322287114437 0.0687731501316281
SSTR3 0.0925645553443098 0.0119131300556712 0.0486505623049072 0.0320008629837314 0.0687382952329674
NPNT 0.0749207026660938 0.00309525523889131 0.0408868670314618 0.0309385803957407 0.0687301921883112
NUP188 0.073054989437895 0.00222111730316388 0.0294660450801983 0.0413678270545328 0.0686127548315672
BORCS8 0.0744865622961339 0.00299032923646303 0.0442574840801584 0.0272387489795125 0.0685059038232079
TRAPPC6B 0.0933996750853204 0.012456439627923 0.0476431288915584 0.033300106565839 0.0684867958294744
FAM24B 0.097758596332994 0.0146455500760528 0.0831130462569412 NA 0.0684674961808884
LRRTM4 0.074662405070914 0.00315951689531968 0.0417364101105361 0.0297664780650582 0.0683433712802746
TTC8 0.0757856994226737 0.00372348395215127 0.0413885150563272 0.0306737004141952 0.0683387315183711
EXOC4 0.0740969304824465 0.00296103670552772 0.0388088416596862 0.0323270521172326 0.0681748570713911
SGSH 0.0746589307670223 0.00324508736218698 0.0434588670232498 0.0279549763815855 0.0681687560426483
ARHGEF16 0.0758636439506374 0.00390535061237296 0.0439133905930225 0.0280449027452419 0.0680529427258914
ATP6V1D 0.075622081815025 0.00378875284540492 0.0414885988786644 0.0303447300909557 0.0680445761242152
BBX 0.073329124780752 0.00267839079119026 0.0528293405124877 0.017821393477074 0.0679723431983714
ASTN2 0.170004428665962 0.0510373915812554 0.0683257526043265 0.0506412844803806 0.0679296455034517
SLC7A9 0.0763256232038656 0.00420048334489653 0.0396984395738021 0.032426700285167 0.0679246565140726
DCAF4 0.0742866173764502 0.00318465863825479 0.0420632593757337 0.0290386993624617 0.0679173000999406
FSD2 0.0774942390580082 0.00483915046438432 NA 0.0726550885936239 0.0678159381292396
ZKSCAN2 0.0741048684819158 0.00320878872234498 0.0412161095547539 0.0296799702048169 0.0676872910372258
OS9 0.0749205598351407 0.00371275063807475 0.0393409308846806 0.0318668783123854 0.0674950585589912
SPRED2 0.0745297302265237 0.00354147742917876 0.0412060838482419 0.029782168949103 0.0674467753681661
IPO5 0.0740809271885972 0.00336306889515037 0.0707178582934468 NA 0.0673547893982964
GRIK3 0.0727816776868933 0.00274512230777113 0.0418801717722904 0.0281563836068318 0.0672914330713511
PTS 0.103217880078709 0.0179723630385338 0.0540104288461292 0.0312350881940457 0.0672731540016411
ALPK3 0.0737145643351837 0.00323443349905628 0.0386717339368637 0.0318083968992637 0.0672456973370711
ERMP1 0.0770076177920654 0.00490460847522256 0.0721030093168428 NA 0.0671984008416202
PDK1 0.0718270418590194 0.00236022038119021 0.0367374284459354 0.0327293930318938 0.067106601096639
DEAF1 0.0751031156242764 0.00403084202593307 0.0710722735983433 NA 0.0670414315724102
SNRPN 0.073620052216541 0.00330984599684414 0.036587251012141 0.0337229552075559 0.0670003602228528
AXDND1 0.073060463663608 0.00305135844193705 0.0401057705982111 0.0299033346234598 0.0669577467797338
TLE3 0.0733576940369012 0.0032043885730596 0.0413944933421314 0.0287588121217102 0.066948916890782
GNRHR 0.0852585016851267 0.00915998316202027 0.0435856776581561 0.0325128408649503 0.0669385353610861
PABPC4 0.0728266603316617 0.00295717654232675 0.0363128123516425 0.0335566714376925 0.0669123072470082
TMEM109 0.10217010057442 0.017691737169597 0.0478521196596965 0.0366262437451268 0.0667866262352263
TNFRSF10C 0.0900813002338817 0.0116850065149752 0.0472273677870151 0.0311689259318914 0.0667112872039313
THSD7A 0.0774215922264446 0.00539601572518533 0.0720255765012593 NA 0.066629560776074
GFM2 0.0734901483605124 0.003472746910687 0.0401119079409128 0.0299054935089126 0.0665446545391384
PI4K2B 0.100571112662665 0.0170419132827745 0.0513092236006749 0.0322199757792154 0.0664872860971158
ZNF215 0.0725655331655366 0.00309415430618243 NA 0.0694713788593542 0.0663772245531718
DLGAP1 0.0715105571824238 0.0025966274278687 0.0689139297545551 NA 0.0663173023266864
DDX47 0.078870303916272 0.00627744512128925 0.0395514407191263 0.0330414180758565 0.0663154136736935
VPS33A 0.0702389783008349 0.00201053918907723 0.0271044162711083 0.0411240228406494 0.0662178999226805
HSDL2 0.0719773764206357 0.002889169169634 0.0378131290082595 0.0312750782427422 0.0661990380813677
SCN4B 0.072243093061453 0.00302524770690804 0.0342347761045273 0.0349830692500177 0.0661925976476369
ICE1 0.0832801038114048 0.00857569302064676 0.0435680322613398 0.0311363785294182 0.0661287177701112
COMTD1 0.0718913205184843 0.00291487848182115 0.0387962201619477 0.0301802218747154 0.066061563554842
TMEM74B 0.0806048349941685 0.00727535029296655 0.0408367147542951 0.0324927699469068 0.0660541344082353
TRIOBP 0.0709370418729563 0.00246321677743533 0.0440593585138609 0.0244144665816601 0.0660106083180857
MYO7A 0.0729067792318138 0.00345578904311994 0.0378653520858935 0.0315856381028004 0.065995201145574
ZNF18 0.08893184301233 0.0115055565329086 0.04327278048559 0.0341535059938314 0.0659207299465128
SVOP 0.0695278422077233 0.00184914758130206 0.0493983637221931 0.0182803309042281 0.0658295470451191
PM20D2 0.0877480078757075 0.0109790183195142 0.0428716196214949 0.0338973699346984 0.0657899712366791
CCDC40 0.0714588581708749 0.00285253712817191 0.0377620927917333 0.0308442282509697 0.0657537839145311
SYCE1L 0.0772534347887896 0.00575601654072144 0.0415729198999166 0.0299244983481516 0.0657414017073468
MRPL10 0.0742475227493861 0.00425746271849914 0.0426517874084166 0.0273382726224704 0.0657325973123879
FASTKD3 0.0854422137510424 0.0098665600285065 0.0399653508474918 0.0356103028750441 0.0657090936940294
ATP9A 0.0743443790158903 0.00432407421012015 0.0415625163249733 0.0284577884807969 0.0656962305956501
NDUFV1 0.0736942683734062 0.00407250871762355 0.0409243287686584 0.0286974308871243 0.0655492509381591
CUL4A 0.0711204025916915 0.00281858647656474 0.0380828565074113 0.0302189596077155 0.0654832296385621
GEMIN5 0.0737004769357987 0.00411408964760307 0.0695863872881956 NA 0.0654722976405925
SORT1 0.0717080858507657 0.00319446513151622 0.0392368180481251 0.0292768026711244 0.0653191555877333
ST8SIA5 0.0723007618972353 0.0036269502105174 NA 0.0686738116867179 0.0650468614762005
RNF168 0.0700094928936487 0.00250466377756053 0.0433537073980701 0.0241511217180181 0.0650001653385277
MXRA7 0.0737437815849685 0.00438719967363033 0.0399446701375099 0.0294119117738283 0.0649693822377079
ROBO2 0.0812844272700555 0.00817144942724646 0.0417795863328453 0.0313333915099637 0.0649415284155625
DLGAP2 0.0712283590234608 0.00314487144325371 0.0413701069591033 0.0267133806211038 0.0649386161369534
SCG3 0.0707351686137007 0.00292129688764387 0.0393595310065165 0.0284543407195403 0.0648925748384129
NEB 0.102677277382442 0.0188980820212846 0.053405074060091 0.0303741213010664 0.0648811133398728
KNOP1 0.0707471051436724 0.0029512110397133 0.0390335110837382 0.0287623830202209 0.0648446830642458
CDCA8 0.11228551743594 0.0238069329257242 NA 0.0884785845102161 0.0646716515844919
SVIP 0.0736950716654525 0.00452238524459336 0.0691726864208591 NA 0.0646503011762657
RPUSD4 0.0748204876683547 0.00515112595524114 0.032382633765088 0.0372867279480256 0.0645182357578725
ABCA1 0.0732110659633883 0.00438883756136788 0.0688222284020204 NA 0.0644333908406525
RIPOR2 0.0763872958656903 0.00598170354828154 NA 0.0704055923174088 0.0644238887691272
PEX13 0.0712906124883641 0.00347672374822616 0.0386181248914615 0.0291957638486764 0.0643371649919117
CLCN2 0.103069048440393 0.0193770548614893 0.0493253076658786 0.0343666859130248 0.0643149387174141
VWA8 0.0694423580257775 0.00265116700632184 0.0339160305675527 0.032875160451903 0.0641400240131339
SART3 0.0706758300946809 0.00327427247555967 0.0291321950455572 0.038269362573564 0.0641272851435615
LRRC4B 0.0690975913197992 0.00253573673750529 0.0326032286472052 0.0339586259350887 0.0640261178447886
UEVLD 0.0701824240414688 0.00308123893196965 0.0406543887875794 0.0264467963219197 0.0640199461775295
R3HCC1L 0.0700954543737777 0.00313102010393396 NA 0.0669644342698437 0.0638334141659097
B3GNTL1 0.0696166712988329 0.00290414654411342 0.038345322704213 0.0283672020505065 0.0638083782106061
TXNRD2 0.0721796579913249 0.00421593604102266 0.0436799246987323 0.0242837972515699 0.0637477859092795
ZBTB40 0.0710989872246016 0.00371071233746789 0.0673882748871337 NA 0.0636775625496658
ITIH4 0.0797697460587999 0.00819036252258787 0.0351615617405721 0.0364178217956399 0.0633890210136241
EPC1 0.0709824127119188 0.00382546665313288 0.0371942579765449 0.029962688082241 0.063331479405653
IL11RA 0.0701025192645231 0.00340603884121538 0.0666964804233077 NA 0.0632904415820923
HMX3 0.0708765174687696 0.00381983912046324 NA 0.0670566783483064 0.0632368392278432
ATP2B2 0.068784717084785 0.00277574751180865 0.0388865320738315 0.0271224374991448 0.0632332220611676
POLR2I 0.0692321123624608 0.00303881696174746 0.0383413699341488 0.0278519254665645 0.0631544784389658
RAB27B 0.0689498584072771 0.00292786585768101 0.0372548382773085 0.0287671542722876 0.0630941266919151
MARCKSL1 0.070087124702972 0.00351314995823926 0.0665739747447327 NA 0.0630608247864934
EIF6 0.0750069541322193 0.00600030757371772 0.0386546119585445 0.0303520345999571 0.0630063389847839
